Prospect ID,Company,Lead Number,Mobile Number,Lead Source,Lead Origin,Country,Job Title,Lead Stage,Engagement Score,Website,TotalVisits,Page Views Per Visit,Average Time Per Visit,Industry,Source Campaign,Last Activity,Lead Type,Lead Score
7717,142,621650,28,1,1,12,1,7,0,20,5.0,5.0,216.75,0.0,19,5,2,35.1625
3923,142,621641,28,1,1,12,1,2,0,20,3.0,3.0,68.0,0.0,19,2,2,11.649999999999999
7801,142,621638,28,3,1,12,1,6,0,20,3.0,3.0,1.5,0.0,6,1,2,2.075
6210,142,621601,28,6,0,12,1,6,0,20,2.0,1.0,0.0,0.0,19,7,2,1.35
925,142,621583,28,10,2,37,1,7,60,20,0.0,0.0,0.0,0.0,19,5,2,18.9
1709,142,621566,28,3,1,12,1,7,0,20,6.0,6.0,31.0,0.0,13,12,2,7.65
2143,148,621560,28,14,2,37,1,7,10,20,0.0,0.0,0.0,0.0,19,5,2,3.9000000000000004
7,142,621555,28,1,1,12,1,0,0,20,5.0,5.0,115.75,0.0,19,5,2,19.3125
3175,142,621553,28,3,0,12,1,7,10,20,2.0,2.0,709.5,0.0,12,5,2,100.0
6623,142,621535,28,3,1,12,1,8,0,20,3.0,3.0,57.5,0.0,13,5,2,10.675
29,142,621532,28,10,2,37,1,1,0,20,0.0,0.0,0.0,0.0,19,5,2,0.30000000000000004
2489,142,621514,28,1,1,12,1,7,0,20,5.0,5.0,202.4,0.0,19,12,2,33.010000000000005
798,142,621499,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
7740,142,621492,28,3,1,12,1,8,0,20,4.0,4.0,156.0,0.0,13,9,2,25.799999999999997
7240,142,621487,28,1,1,12,1,0,0,20,3.0,3.0,296.0,0.0,19,5,2,45.65
6671,142,621477,28,14,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
8622,142,621471,28,6,0,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
4353,142,621464,28,3,1,12,1,8,0,20,3.0,3.0,284.5,0.0,13,5,2,44.724999999999994
4215,142,621452,28,1,1,12,1,0,0,20,8.0,1.14,5.0,0.0,19,3,2,2.721
1761,142,621451,28,3,0,12,1,0,0,20,2.0,1.0,0.0,0.0,13,9,2,0.75
2879,142,621437,28,1,1,12,1,7,30,20,13.0,4.33,278.91,0.0,19,5,2,54.986000000000004
9169,142,621410,28,1,1,12,0,2,0,20,2.0,2.0,3.0,0.0,19,10,2,1.5499999999999998
1291,142,621397,28,1,1,12,1,5,0,20,3.0,1.5,5.0,0.0,19,5,2,2.2750000000000004
3563,142,621393,28,3,1,12,1,0,0,20,12.0,2.4,161.29,0.0,13,5,2,27.153499999999998
8339,142,621386,28,7,1,12,1,7,10,20,5.0,2.5,58.33,0.0,19,12,2,14.024499999999998
7308,142,621381,28,3,1,12,1,7,20,20,10.0,5.0,160.44,0.0,13,5,2,33.71600000000001
8217,142,621368,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,9,2,0.8
5436,142,621360,28,1,1,12,1,7,50,20,3.0,3.0,38.0,0.0,19,5,2,22.65
6063,142,621353,28,3,0,12,1,7,0,20,3.0,1.5,353.5,0.0,13,12,2,54.75000000000001
4501,142,621352,28,1,1,12,1,0,0,20,3.0,3.0,10.5,0.0,19,5,2,2.825
3112,142,621344,28,1,0,12,1,7,0,20,3.0,3.0,95.5,0.0,19,12,2,16.275
3701,142,621337,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
25,142,621327,28,3,1,12,1,7,0,20,4.0,4.0,116.67,0.0,13,8,2,19.800499999999996
8740,142,621319,28,1,1,12,1,7,0,20,2.0,2.0,3.0,0.0,19,12,2,2.0500000000000003
6132,78,621318,28,1,1,12,1,7,10,20,6.0,3.0,237.0,0.0,19,5,2,41.1
3967,142,621310,28,6,0,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
6209,142,621284,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
2064,142,621280,28,3,1,12,1,6,0,20,6.0,3.0,37.0,0.0,12,14,2,8.0
2446,39,621277,28,6,0,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
617,138,621270,28,6,0,37,1,7,10,20,0.0,0.0,0.0,0.0,19,5,2,3.9000000000000004
5499,142,621269,28,3,1,12,1,7,0,20,5.0,5.0,337.2,0.0,13,12,2,53.230000000000004
6176,142,621264,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,5,2,1.0
7273,142,621262,28,1,1,12,1,4,0,20,10.0,1.43,260.33,0.0,19,7,2,41.864
3419,142,621254,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,3,0.8500000000000001
659,142,621252,28,1,1,12,1,2,0,20,3.0,1.5,6.0,0.0,19,10,3,2.225
4999,142,621242,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,0,0.55
850,142,621241,28,6,0,37,1,7,10,20,0.0,0.0,0.0,0.0,19,12,2,3.9000000000000004
8126,142,621231,28,3,0,12,1,8,0,20,2.0,2.0,308.0,0.0,12,12,2,47.9
5435,142,621219,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,3,2,0.4
198,142,621213,28,3,1,12,1,7,0,20,2.0,2.0,6.0,0.0,5,12,2,2.5
3706,142,621209,28,1,1,12,1,7,0,20,4.0,2.0,168.5,0.0,19,12,2,27.275
4695,138,621205,28,10,2,37,1,0,0,20,0.0,0.0,0.0,0.0,19,12,2,0.2
87,142,621198,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
732,142,621183,28,3,1,12,1,8,0,20,4.0,2.0,153.67,0.0,13,5,2,25.150499999999997
92,142,621178,28,1,1,12,1,8,0,20,3.0,3.0,44.0,0.0,19,12,2,8.649999999999999
1873,142,621168,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,1,0.65
3073,142,621166,28,3,1,12,1,6,0,20,2.0,2.0,311.5,0.0,6,5,2,48.22500000000001
2833,142,621130,28,6,0,37,1,7,10,20,0.0,0.0,0.0,0.0,19,5,2,3.9000000000000004
808,142,621126,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
1887,142,621121,28,10,2,37,1,0,0,20,0.0,0.0,0.0,0.0,19,5,2,0.2
2985,167,621116,28,14,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
320,142,621106,28,3,0,12,1,6,0,20,2.0,2.0,134.0,0.0,13,9,2,21.599999999999998
6428,142,621103,28,3,0,12,1,2,0,20,1.0,1.0,0.0,0.0,13,2,2,0.75
8534,142,621087,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
5432,142,621078,28,14,2,37,1,0,0,20,5.0,2.5,151.33,0.0,19,12,2,24.2745
3548,142,621055,28,1,1,12,1,8,0,20,2.0,2.0,9.0,0.0,19,5,2,3.05
3808,142,621044,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
7658,142,621026,28,3,0,12,1,7,0,20,5.0,2.5,398.67,0.0,13,12,2,62.075500000000005
7703,142,621024,28,3,1,12,1,6,0,20,6.0,6.0,59.8,0.0,12,1,2,11.869999999999997
7424,142,620996,28,3,0,26,1,6,0,20,3.0,3.0,231.5,0.0,13,5,2,36.575
3679,142,620989,28,3,0,12,1,7,0,20,3.0,1.5,520.0,0.0,13,12,2,79.72500000000001
8524,142,620979,28,3,1,12,1,0,0,20,7.0,1.75,25.0,0.0,5,3,2,5.6125
4139,142,620919,28,1,1,23,1,8,0,20,3.0,3.0,190.0,0.0,19,5,2,30.55
9233,142,620918,28,1,1,12,1,2,0,20,14.0,1.4,32.75,0.0,19,10,2,8.322499999999998
1821,142,620905,28,3,0,12,1,5,0,20,2.0,2.0,181.0,0.0,12,5,2,28.549999999999997
4856,142,620900,28,1,1,12,1,8,0,20,8.0,8.0,140.29,0.0,19,12,2,24.8435
2251,142,620883,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,12,2,1.0
4055,142,620874,28,7,0,33,1,8,0,20,8.0,8.0,134.14,0.0,19,5,2,23.921
8446,142,620832,28,1,1,12,1,8,0,20,2.0,2.0,5.0,0.0,19,5,2,2.45
3738,142,620813,28,1,1,12,1,8,0,20,2.0,2.0,433.5,0.0,19,5,2,66.725
355,142,620807,28,1,1,12,1,5,0,20,4.0,4.0,106.0,0.0,19,3,2,17.999999999999996
5485,142,620794,28,1,1,12,1,8,0,20,4.0,4.0,261.0,0.0,19,5,2,41.55
6791,142,620792,28,3,1,12,1,7,0,20,3.0,3.0,39.5,0.0,12,12,2,7.875
1622,142,620783,28,1,1,12,1,7,0,20,2.0,2.0,2.0,0.0,19,12,2,1.9000000000000001
8376,142,620773,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,2,0.75
1733,142,620768,28,1,1,12,1,6,0,20,2.0,2.0,4.0,0.0,19,10,2,2.1
4884,142,620751,28,1,1,12,1,2,0,20,8.0,2.67,94.2,0.0,19,5,1,16.430500000000002
2918,142,620733,28,1,1,12,1,8,0,20,3.0,3.0,6.5,0.0,19,5,2,3.0250000000000004
5566,142,620731,28,1,1,12,1,7,0,20,2.0,2.0,4.0,0.0,19,12,2,2.2
3893,142,620705,28,3,1,12,1,7,30,20,7.0,3.5,149.67,0.0,13,5,2,34.27550000000001
4354,142,620704,28,3,1,12,1,7,100,20,5.0,5.0,285.0,0.0,13,5,2,75.4
645,142,620699,28,3,1,12,1,6,0,20,1.0,1.0,0.0,0.0,13,1,2,1.1500000000000001
4465,142,620695,28,1,1,12,1,8,0,20,3.0,3.0,93.0,0.0,19,5,2,16.0
6259,142,620677,28,3,0,12,1,0,0,20,3.0,3.0,147.5,0.0,12,3,2,23.375
6422,142,620667,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,2,0.75
4891,142,620641,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,1,0.65
5510,142,620639,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,1,0.65
3920,142,620635,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,1,0.65
2848,142,620633,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,1,0.65
6287,142,620632,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,3,0.8500000000000001
5645,142,620629,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,1,0.65
7674,142,620628,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,1,0.65
134,142,620627,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,0,0.55
5650,142,620626,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,3,0.8500000000000001
7280,142,620624,28,3,0,12,1,8,0,20,3.0,3.0,488.0,0.0,13,5,2,75.25
805,142,620608,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,1,0.65
1997,142,620607,28,1,1,12,1,2,0,20,2.0,2.0,162.5,0.0,19,15,0,25.275
1980,142,620605,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
2220,142,620588,28,3,1,12,1,8,0,20,2.0,2.0,6.0,0.0,13,7,2,2.6
7117,142,620563,28,3,0,12,1,2,0,20,8.0,2.67,269.8,0.0,13,15,2,42.87050000000001
7481,142,620553,28,3,1,12,1,5,0,20,3.0,3.0,106.5,0.0,13,7,2,17.724999999999998
6442,142,620550,28,3,0,12,1,2,0,20,6.0,6.0,135.0,0.0,13,1,2,22.75
9078,142,620543,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,5,2,0.8
3157,142,620522,28,1,1,12,1,2,0,20,3.0,1.5,15.0,0.0,19,10,0,3.2750000000000004
5324,142,620517,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
3509,142,620507,28,1,1,33,1,7,20,20,3.0,3.0,69.0,0.0,19,5,2,18.299999999999997
6188,142,620505,28,1,1,12,1,7,10,20,3.0,3.0,103.5,0.0,19,10,2,20.474999999999998
2984,142,620504,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
5585,142,620501,28,3,1,12,1,7,0,20,3.0,3.0,49.0,0.0,12,5,2,9.299999999999999
2054,142,620493,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
7635,142,620476,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
5535,142,620474,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
1008,142,620468,28,3,1,12,1,8,0,20,3.0,3.0,319.0,0.0,13,5,2,49.9
3381,142,620463,28,7,0,12,1,2,0,20,4.0,4.0,406.67,0.0,19,1,2,62.80050000000001
426,142,620456,28,3,0,12,1,6,0,20,1.0,1.0,0.0,0.0,12,1,2,1.1500000000000001
4781,142,620454,28,10,2,12,1,0,0,20,6.0,2.0,253.0,0.0,19,10,2,39.65
7305,142,620439,28,1,1,12,1,8,0,20,2.0,2.0,4.0,0.0,19,5,2,2.3
450,142,620429,28,1,1,12,1,7,0,20,11.0,3.67,97.5,0.0,19,12,2,18.275499999999997
7287,142,620420,28,3,1,12,1,7,0,20,8.0,4.0,140.17,0.0,13,12,2,24.125499999999995
9140,142,620414,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
8172,142,620405,28,1,1,12,1,8,0,20,8.0,8.0,179.0,0.0,19,5,2,30.65
5727,142,620391,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
8526,142,620385,28,3,1,12,1,8,0,20,6.0,2.0,99.67,0.0,13,5,2,17.4505
7257,142,620376,28,3,0,12,1,7,0,20,2.0,2.0,1063.0,0.0,13,12,2,100.0
839,142,620372,28,1,1,12,1,7,0,20,6.0,6.0,230.0,0.0,19,5,2,37.50000000000001
3827,142,620363,28,1,1,12,1,7,60,20,2.0,2.0,5.0,0.0,19,5,2,20.349999999999998
3766,142,620326,28,1,0,12,1,7,100,20,16.0,1.23,303.33,0.0,19,10,2,79.784
1751,142,620304,28,1,1,12,1,7,20,20,5.0,5.0,51.5,0.0,19,5,2,16.375
240,142,620285,28,3,0,12,1,2,0,20,4.0,2.0,373.0,0.0,13,10,2,57.45
1323,142,620278,28,3,1,12,1,7,0,20,6.0,3.0,58.0,0.0,13,5,2,11.249999999999998
5129,142,620276,28,1,1,12,1,8,0,20,4.0,4.0,371.33,0.0,19,1,2,58.09949999999999
6267,17,620274,28,3,0,12,1,7,0,20,3.0,3.0,442.0,0.0,12,12,2,68.25
8827,142,620273,28,3,1,12,1,7,0,20,5.0,5.0,211.4,0.0,13,12,2,34.36000000000001
8887,142,620260,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
9227,142,620255,28,3,1,12,1,2,0,20,7.0,3.5,116.2,0.0,12,5,2,19.755
4178,142,620226,28,3,0,12,1,6,0,20,1.0,1.0,0.0,0.0,12,1,2,1.1500000000000001
4287,142,620223,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
9102,142,620221,28,3,1,12,1,8,0,20,5.0,2.5,104.0,0.0,13,5,2,17.975
1445,142,620220,28,7,0,12,1,6,0,20,1.0,1.0,0.0,0.0,19,2,2,1.1500000000000001
8744,142,620216,28,3,1,12,1,7,80,20,4.0,4.0,284.75,0.0,13,5,2,69.0125
858,142,620193,28,3,1,12,1,8,0,20,5.0,5.0,89.0,0.0,5,12,2,16.1
8763,142,620189,28,10,2,37,1,0,0,20,0.0,0.0,0.0,0.0,19,5,2,0.2
8596,142,620185,28,3,0,12,1,7,30,20,9.0,4.5,202.14,0.0,13,5,2,42.696000000000005
8469,142,620179,28,3,1,12,1,7,0,20,6.0,3.0,40.0,0.0,5,12,2,8.549999999999999
5860,142,620177,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,12,2,1.0
1633,142,620170,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,2,0.75
4565,142,620157,28,10,2,12,1,7,0,20,0.0,0.0,0.0,0.0,19,5,2,0.9000000000000001
7460,142,620155,28,3,1,12,1,7,0,20,4.0,4.0,169.25,0.0,13,12,2,27.687499999999996
1146,142,620147,28,3,0,12,1,6,0,20,3.0,1.5,364.0,0.0,13,5,2,56.22500000000001
8094,142,620137,28,3,1,12,1,7,10,20,4.0,4.0,178.75,0.0,13,14,2,32.1125
3801,142,620115,28,3,1,12,1,7,10,20,4.0,4.0,41.33,0.0,12,5,2,11.499499999999998
8389,142,620113,28,1,1,12,1,6,0,20,4.0,4.0,30.0,0.0,19,9,2,6.7
7545,142,620110,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,5,2,0.8
4726,142,620064,28,3,1,12,1,8,0,20,3.0,3.0,162.67,0.0,12,12,2,26.450499999999998
27,142,620055,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,5,2,1.0
708,142,620028,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
6321,142,619985,28,7,1,12,1,8,0,20,3.0,3.0,99.5,0.0,19,5,2,16.974999999999998
2106,142,619952,28,3,0,12,1,7,0,20,2.0,2.0,234.0,0.0,12,12,2,36.70000000000001
4950,142,619930,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
2079,142,619919,28,7,1,35,1,8,0,20,5.0,5.0,122.5,0.0,19,12,2,21.125
1957,142,619902,28,3,1,12,1,7,0,20,3.0,3.0,219.0,0.0,12,12,2,34.800000000000004
2818,142,619901,28,1,1,12,1,6,0,20,3.0,1.5,4.0,0.0,19,5,2,2.2250000000000005
4274,142,619894,28,1,1,12,1,7,0,20,4.0,4.0,22.67,0.0,19,12,2,5.7005
8543,142,619890,28,1,1,12,1,7,0,20,6.0,6.0,106.4,0.0,19,10,2,18.96
5503,142,619884,28,3,1,12,1,8,0,20,6.0,6.0,113.6,0.0,12,12,2,20.14
5981,142,619870,28,1,1,12,1,7,0,20,2.0,2.0,8.0,0.0,19,12,2,2.8000000000000003
2011,142,619857,28,1,1,12,1,7,10,20,3.0,1.5,4.0,0.0,19,12,2,5.325
843,142,619846,28,1,1,12,1,8,0,20,4.0,4.0,64.33,0.0,19,5,2,12.0495
4265,142,619821,28,1,1,12,1,8,0,20,3.0,3.0,24.5,0.0,19,5,2,5.725
2077,142,619819,28,1,1,12,1,8,0,20,6.0,6.0,69.17,0.0,19,12,2,13.4755
8598,142,619799,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,12,2,1.0
6846,142,619793,28,1,1,12,1,7,0,20,7.0,3.5,199.8,0.0,19,12,2,32.795
5506,142,619786,28,1,1,12,1,1,0,20,2.0,2.0,4.0,0.0,19,12,2,1.5999999999999999
5087,142,619784,28,1,1,12,1,7,0,20,3.0,3.0,45.5,0.0,19,12,2,8.774999999999999
8672,142,619766,28,1,1,12,1,6,0,20,2.0,2.0,44.0,0.0,19,1,2,8.1
7907,142,619761,28,7,0,12,1,8,0,20,3.0,3.0,152.0,0.0,19,12,2,24.85
5837,142,619683,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,3,2,1.0
7711,142,619676,28,1,1,12,1,7,0,20,8.0,8.0,96.29,0.0,19,12,2,18.1435
5498,142,619673,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,3,2,1.0
5373,142,619649,28,3,1,12,1,7,0,20,4.0,4.0,53.33,0.0,13,12,2,10.299499999999998
4593,142,619646,28,7,0,12,1,2,0,20,4.0,2.0,196.33,0.0,19,5,2,30.9495
7946,142,619629,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,12,2,1.0
7939,142,619626,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,2,0.75
4358,142,619624,28,1,1,12,1,0,0,20,3.0,3.0,455.0,0.0,19,12,2,69.5
781,142,619603,28,3,1,12,1,6,0,20,2.0,2.0,94.0,0.0,13,1,2,15.599999999999998
3412,142,619580,28,3,0,12,1,8,0,20,4.0,2.0,385.0,0.0,12,5,2,59.85
5028,142,619569,28,10,2,37,1,0,0,20,0.0,0.0,0.0,0.0,19,5,2,0.2
5726,142,619567,28,3,0,12,1,7,20,20,6.0,1.0,409.0,0.0,13,12,2,69.6
3413,142,619558,28,1,1,12,1,8,0,20,9.0,1.8,281.25,0.0,19,12,2,45.2575
47,142,619556,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,13,2,0.9000000000000001
9162,142,619550,28,1,1,12,1,7,30,20,3.0,3.0,285.33,0.0,19,5,2,53.7495
8121,142,619538,28,3,0,12,1,2,0,20,6.0,6.0,287.8,0.0,12,7,2,45.67000000000001
8052,142,619537,28,3,1,12,1,7,0,20,6.0,2.0,65.67,0.0,13,12,2,12.250499999999999
3489,142,619534,28,7,0,12,1,8,0,20,6.0,6.0,187.83,0.0,19,5,2,31.274500000000003
4407,142,619533,28,3,0,12,1,8,0,20,3.0,1.5,446.5,0.0,12,9,2,68.8
1613,142,619527,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
6317,142,619524,28,7,0,12,1,7,10,20,7.0,7.0,272.83,0.0,19,5,2,47.2745
5184,142,619523,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
3422,142,619515,28,1,1,12,1,2,0,20,5.0,2.5,123.33,0.0,19,10,2,20.274499999999996
1466,142,619506,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,2,2,0.4
2545,142,619503,28,3,1,12,1,7,0,20,3.0,3.0,1.5,0.0,12,12,2,2.1750000000000003
1091,142,619500,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,9,2,0.8
6807,142,619497,28,3,1,12,1,7,30,20,4.0,4.0,120.5,0.0,13,5,2,29.375
6447,142,619490,28,3,1,12,1,7,0,20,4.0,4.0,234.75,0.0,13,12,2,37.5125
6963,142,619487,28,7,0,12,1,7,0,20,8.0,2.0,335.0,0.0,19,12,2,53.050000000000004
8139,142,619486,28,3,0,12,1,7,10,20,6.0,2.0,232.5,0.0,12,12,2,40.275000000000006
6372,142,619478,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,12,2,0.8
4128,142,619446,28,3,0,12,1,2,0,20,5.0,1.25,666.25,0.0,12,9,2,100.0
846,142,619437,28,10,2,37,1,0,0,20,0.0,0.0,0.0,0.0,19,5,2,0.2
4333,142,619428,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
6227,142,619425,28,0,2,37,1,7,40,20,0.0,0.0,0.0,0.0,19,5,2,12.899999999999999
9168,142,619421,28,7,1,12,1,8,0,20,7.0,7.0,307.83,0.0,19,12,2,49.6245
1502,142,619413,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,5,2,0.8
9002,142,619408,28,7,0,12,1,7,0,20,2.0,1.0,610.0,0.0,19,12,2,92.95
9146,142,619402,28,3,0,12,1,6,0,20,3.0,1.0,609.0,0.0,13,10,2,92.89999999999999
1509,142,619391,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
3137,142,619366,28,3,1,12,1,7,0,20,3.0,1.5,3.0,0.0,13,12,2,2.1750000000000003
2816,142,619325,28,1,1,12,1,5,0,20,9.0,3.0,47.33,0.0,19,5,2,10.049499999999998
3678,142,619321,28,1,1,12,1,8,0,20,4.0,4.0,36.0,0.0,19,12,2,7.799999999999999
6270,142,619314,28,1,1,12,1,0,0,20,4.0,4.0,241.33,0.0,19,5,2,37.7995
1073,142,619310,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
6857,142,619292,28,3,0,12,1,8,0,20,2.0,2.0,571.5,0.0,13,5,2,87.425
3134,142,619291,28,0,2,37,1,7,70,20,2.0,2.0,10.0,0.0,19,10,2,24.099999999999998
7746,142,619285,28,3,1,12,1,8,0,20,2.0,2.0,4.0,0.0,5,12,2,2.3
9212,142,619276,28,1,1,12,1,7,10,20,3.0,3.0,30.0,0.0,19,5,2,9.45
4626,142,619272,28,6,0,37,1,7,10,20,0.0,0.0,0.0,0.0,19,12,2,3.9000000000000004
8876,142,619271,28,3,1,12,1,8,0,20,4.0,4.0,202.0,0.0,13,12,2,32.699999999999996
2511,142,619268,28,3,0,12,1,2,0,20,2.0,2.0,542.5,0.0,13,9,2,82.47500000000001
5197,142,619261,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
5255,142,619260,28,3,0,12,1,8,0,20,2.0,2.0,1012.0,0.0,13,5,2,100.0
2150,142,619246,28,3,1,12,1,7,0,20,3.0,3.0,3.0,0.0,5,12,2,2.4000000000000004
3400,142,619240,28,1,1,12,1,0,0,20,10.0,3.33,305.88,0.0,19,10,2,48.5815
9174,142,619234,28,3,1,12,1,7,0,20,5.0,5.0,113.75,0.0,13,12,2,19.7125
5664,142,619228,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
8629,142,619225,28,7,1,12,1,7,90,20,19.0,2.71,67.08,0.0,19,10,2,42.16850000000001
5291,142,619210,28,7,1,12,1,8,0,20,9.0,3.0,48.33,0.0,19,10,2,10.4995
8280,142,619196,28,10,2,37,1,0,0,20,0.0,0.0,0.0,0.0,19,17,2,0.2
8830,142,619195,28,7,1,12,1,7,30,20,8.0,4.0,79.0,0.0,19,5,2,23.949999999999996
1442,142,619183,28,3,1,12,1,8,0,20,5.0,1.25,9.0,0.0,13,5,2,3.5374999999999996
3973,142,619182,28,1,1,12,1,6,0,20,3.0,3.0,210.5,0.0,19,5,2,33.425000000000004
3139,142,619176,28,3,0,12,1,2,0,20,3.0,1.5,123.0,0.0,12,1,2,19.674999999999997
4216,142,619174,28,3,1,12,1,2,0,20,7.0,7.0,132.5,0.0,13,10,2,22.724999999999998
4890,142,619170,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
6433,142,619164,28,3,0,12,1,8,0,20,2.0,1.0,609.0,0.0,13,5,2,92.89999999999999
2739,142,619151,28,1,0,12,1,0,0,20,12.0,12.0,262.73,0.0,19,12,2,43.80950000000001
6177,142,619144,28,3,1,12,1,7,0,20,5.0,5.0,223.2,0.0,12,12,2,36.13
74,142,619142,28,3,1,12,1,8,0,20,4.0,4.0,101.67,0.0,13,12,2,17.650499999999997
6207,142,619137,28,3,1,12,1,8,0,20,7.0,3.5,75.2,0.0,13,5,2,14.205
413,142,619119,28,3,1,12,1,7,0,20,4.0,4.0,64.67,0.0,13,12,2,12.000499999999999
8722,142,619118,28,3,0,12,1,2,0,20,5.0,2.5,482.0,0.0,13,5,2,74.075
573,142,619098,28,1,1,12,1,7,30,20,2.0,2.0,5.0,0.0,19,5,2,11.35
7691,142,619090,28,3,1,12,1,7,0,20,6.0,6.0,97.8,0.0,13,12,2,17.669999999999998
8995,142,619066,28,1,1,12,1,8,0,20,1.0,1.0,0.0,0.0,19,1,2,1.3499999999999999
5295,142,619064,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
8840,142,619060,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
423,142,619054,28,3,0,0,1,7,0,20,2.0,1.0,608.0,0.0,13,12,2,92.65
1599,142,619044,28,1,1,12,1,7,0,20,6.0,6.0,219.33,0.0,19,12,2,35.89950000000001
