Prospect ID,Company,Lead Number,Mobile Number,Lead Source,Lead Origin,Country,Job Title,Lead Stage,Engagement Score,Website,TotalVisits,Page Views Per Visit,Average Time Per Visit,Industry,Source Campaign,Last Activity,Lead Type
547,142,610744,28,1,1,12,1,6,0,20,2.0,2.0,2.0,,19,5,2
2025,142,610717,28,3,1,12,1,7,0,20,3.0,3.0,385.33,,12,12,2
4627,142,610684,28,1,1,12,1,6,0,20,5.0,2.5,52.0,,19,5,2
7627,142,610683,28,1,1,12,1,8,0,20,5.0,1.25,144.5,,19,5,2
1367,142,610682,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
3650,142,610672,28,1,1,12,1,8,0,20,2.0,2.0,5.0,,19,12,2
420,142,610671,28,1,1,12,1,8,0,20,4.0,4.0,100.33,,19,5,2
5894,142,610663,28,3,1,12,1,8,0,20,2.0,2.0,4.0,,6,12,2
6700,142,610662,28,3,1,12,1,7,30,20,4.0,4.0,168.0,,13,5,2
5382,142,610661,28,3,1,12,1,8,0,20,2.0,2.0,1.0,,13,12,2
5890,142,610651,28,1,0,12,1,8,0,20,12.0,2.4,297.14,,19,3,2
1909,142,610648,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,2,2
7220,142,610615,28,1,1,33,1,0,0,20,3.0,1.5,3.0,,19,5,2
2426,142,610601,28,7,0,12,1,8,0,20,6.0,1.5,169.67,,19,10,2
8324,42,610590,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,2,2
7574,142,610582,28,1,1,12,1,8,0,20,7.0,7.0,200.0,,19,5,2
3846,142,610574,28,3,1,12,1,7,0,20,4.0,4.0,317.67,,12,12,2
445,142,610568,28,3,0,12,1,2,0,20,1.0,1.0,0.0,,13,1,2
4681,142,610562,28,1,1,12,1,7,0,20,2.0,2.0,5.0,,19,12,2
8018,142,610550,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,12,2
1325,142,610525,28,3,0,12,1,2,0,20,6.0,3.0,283.0,,13,9,2
5583,142,610523,28,3,1,12,1,5,0,20,5.0,1.67,283.0,,12,9,2
5119,142,610511,28,10,2,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
3710,142,610510,28,3,0,12,1,7,0,20,2.0,2.0,482.0,,13,12,2
4553,142,610499,28,3,1,12,1,8,0,20,4.0,2.0,77.5,,13,5,2
7109,142,610490,28,7,0,12,1,8,0,20,4.0,4.0,240.75,,19,5,2
8180,142,610485,28,3,1,12,1,7,0,20,3.0,3.0,64.5,,13,12,2
8108,142,610473,28,1,1,12,1,7,0,20,3.0,3.0,59.0,,19,12,2
7974,142,610472,28,7,1,12,1,8,0,20,16.0,8.0,106.57,,19,10,2
9035,142,610461,28,6,0,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
7132,142,610458,28,3,0,12,1,2,0,20,3.0,1.5,571.5,,13,5,2
1255,142,610456,28,3,0,12,1,8,0,20,2.0,2.0,222.0,,13,12,2
8692,142,610453,28,1,1,12,1,8,0,20,4.0,4.0,642.75,,19,5,2
2374,142,610441,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,1,2
8208,142,610437,28,6,0,37,1,3,0,20,0.0,0.0,0.0,,19,9,2
6349,142,610435,28,3,1,12,1,7,0,20,5.0,5.0,120.0,,13,12,2
2948,142,610418,28,3,0,12,1,5,0,20,3.0,3.0,223.5,,12,9,2
8848,142,610408,28,1,1,12,1,2,0,20,2.0,2.0,239.0,,19,2,2
7951,142,610398,28,3,0,12,1,6,0,20,2.0,2.0,642.0,,13,5,2
8764,142,610391,28,1,1,12,1,7,0,20,2.0,2.0,13.0,,19,5,2
4908,142,610385,28,3,1,12,1,7,0,20,4.0,4.0,71.0,,13,12,2
7069,142,610383,28,1,1,35,1,8,0,20,3.0,3.0,87.5,,19,12,2
7024,142,610382,28,1,1,12,1,2,0,20,4.0,4.0,32.0,,19,2,2
5793,142,610375,28,7,0,12,1,8,0,20,7.0,2.33,305.6,,19,12,2
8260,3,610364,28,7,0,12,1,6,0,20,5.0,5.0,149.0,,19,5,2
4516,142,610357,28,1,1,12,1,2,0,20,16.0,16.0,159.56,,19,10,2
531,142,610341,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,2,2
6545,142,610339,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
7855,142,610330,28,7,0,12,1,1,0,20,6.0,3.0,84.25,,19,12,2
924,142,610311,28,1,1,12,0,8,0,20,5.0,5.0,3.5,,19,12,2
4807,142,610300,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
1446,142,610294,28,3,1,12,1,7,0,20,5.0,2.5,79.0,,12,12,2
7296,142,610290,28,3,1,1,1,8,0,20,5.0,2.5,87.33,,13,5,2
5085,142,610280,28,3,1,12,1,8,0,20,5.0,5.0,75.0,,13,5,2
5281,142,610273,28,3,1,12,1,7,0,20,5.0,5.0,300.8,,13,12,2
4678,142,610270,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
2636,142,610249,28,7,0,12,1,7,0,20,2.0,1.0,0.0,,19,12,2
9052,142,610230,28,3,0,12,1,2,0,20,3.0,1.5,825.0,,13,12,2
2386,142,610220,28,3,0,12,1,2,0,20,16.0,2.29,68.6,,13,10,2
4918,142,610208,28,3,0,12,1,6,0,20,3.0,3.0,785.0,,12,3,2
4079,142,610199,28,3,1,12,1,0,0,20,5.0,2.5,209.33,,13,10,2
4540,142,610172,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
5325,142,610165,28,3,1,12,1,8,0,20,4.0,4.0,30.33,,13,12,2
135,142,610164,28,3,0,12,1,6,0,20,1.0,1.0,0.0,,12,1,2
9096,142,610159,28,10,2,37,1,0,0,20,,,,,19,17,2
3676,142,610153,28,3,1,12,1,2,0,20,3.0,1.5,6.0,,12,5,2
3279,142,610147,28,3,0,12,1,2,0,20,2.0,2.0,367.0,,12,5,2
838,142,610145,28,7,1,12,1,7,10,20,5.0,2.5,13.33,,19,5,2
1169,142,610141,28,1,1,12,1,2,0,20,2.0,2.0,7.0,,19,10,2
5908,142,610139,28,3,0,12,1,6,0,20,1.0,1.0,0.0,,13,1,2
4933,142,610131,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
7036,142,610126,28,1,1,12,1,7,0,20,4.0,2.0,397.0,,19,12,2
299,142,610099,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3070,142,610095,28,3,0,12,1,6,0,20,2.0,2.0,366.0,,13,9,2
3883,142,610092,28,1,1,12,1,8,0,20,20.0,2.5,247.46,,19,10,2
2146,142,610091,28,1,0,12,1,0,0,20,8.0,4.0,92.33,,19,12,2
5524,142,610077,28,3,1,12,1,7,0,20,4.0,4.0,386.67,,13,12,2
7185,142,610052,28,3,0,12,1,7,0,20,2.0,1.0,0.0,,13,12,2
832,142,610041,28,10,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
7475,142,610025,28,1,1,33,1,1,0,20,3.0,1.5,8.0,,19,5,2
6983,142,610000,28,3,1,12,1,8,0,20,4.0,4.0,168.0,,13,12,2
8750,142,609999,28,1,1,12,1,5,0,20,9.0,4.5,185.57,,19,9,2
3067,142,609962,28,6,0,37,1,3,0,20,0.0,0.0,0.0,,19,12,2
1374,142,609951,28,3,0,12,1,8,0,20,4.0,4.0,85.67,,13,5,2
4341,142,609920,28,3,0,12,1,8,0,20,11.0,2.75,66.71,,13,5,2
5464,142,609912,28,3,1,12,1,8,0,20,4.0,4.0,405.0,,12,5,2
3886,142,609902,28,6,0,37,1,7,10,20,0.0,0.0,0.0,,19,5,2
3570,142,609897,28,7,0,12,1,0,0,20,11.0,3.67,193.5,,19,5,2
8833,142,609892,28,1,1,12,1,7,40,20,4.0,4.0,49.67,,19,5,2
3714,142,609879,28,1,1,12,1,8,0,20,3.0,3.0,159.0,,19,5,2
8463,142,609871,28,7,0,12,1,8,0,20,5.0,5.0,85.75,,19,12,2
8953,142,609859,28,1,1,12,1,7,0,20,3.0,1.5,32.0,,19,12,2
7883,142,609858,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
381,142,609847,28,1,1,21,1,1,0,20,1.0,1.0,0.0,,19,1,2
4455,142,609838,28,1,1,33,1,7,10,20,2.0,2.0,269.0,,19,12,2
5851,142,609832,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
3310,142,609826,28,1,1,12,1,8,0,20,1.0,1.0,0.0,,19,1,2
8216,142,609819,28,1,1,12,1,8,0,20,5.0,5.0,36.5,,19,12,2
2274,142,609808,28,1,1,12,1,7,20,20,3.0,1.5,3.0,,19,5,2
8803,142,609801,28,3,1,12,1,8,0,20,9.0,4.5,220.71,,12,10,2
2557,142,609761,28,1,1,12,1,7,0,20,5.0,5.0,98.5,,19,12,2
6344,142,609752,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
8949,142,609739,28,7,1,12,1,7,30,20,10.0,3.33,182.43,,19,5,2
7636,142,609731,28,1,1,12,1,5,0,20,2.0,2.0,3.0,,19,5,2
3386,142,609708,28,7,0,35,1,7,0,20,3.0,3.0,59.5,,19,12,2
2145,142,609706,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,1,2
248,142,609702,28,1,1,12,1,7,0,20,6.0,3.0,148.0,,19,12,2
609,142,609701,28,1,1,12,1,8,0,20,2.0,2.0,3.0,,19,5,2
2417,142,609697,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
4155,142,609686,28,1,0,12,1,2,0,20,3.0,3.0,125.0,,19,3,2
1247,142,609677,28,1,1,12,1,7,20,20,3.0,1.5,6.0,,19,5,2
3040,142,609659,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
3384,142,609640,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
8896,142,609634,28,1,1,12,1,6,0,20,1.0,1.0,0.0,,19,1,2
8017,142,609620,28,3,1,12,1,7,0,20,4.0,4.0,87.67,,13,5,2
5233,142,609618,28,1,1,12,1,6,0,20,2.0,2.0,7.0,,19,5,2
7807,142,609598,28,1,1,12,1,6,0,20,4.0,4.0,246.25,,19,10,2
6441,142,609592,28,3,1,12,1,0,0,20,5.0,2.5,169.33,,13,5,2
3507,142,609589,28,7,1,12,1,2,0,20,3.0,3.0,61.5,,19,2,2
4133,142,609588,28,1,1,37,1,8,0,20,4.0,4.0,39.33,,19,12,2
3632,142,609585,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
3372,142,609576,28,3,1,12,1,7,0,20,11.0,5.5,253.56,,13,12,2
9051,142,609574,28,19,1,12,1,2,0,20,5.0,2.5,116.0,,21,10,2
6437,142,609567,28,3,0,12,1,5,0,20,6.0,1.2,1052.0,,13,10,2
8489,142,609561,28,3,0,12,1,6,0,20,2.0,2.0,253.0,,13,14,2
8825,142,609557,28,1,1,12,1,8,0,20,6.0,3.0,92.75,,19,12,2
8768,142,609554,28,7,1,12,1,2,0,20,8.0,8.0,62.71,,19,10,2
150,142,609540,28,3,1,12,1,8,0,20,5.0,5.0,88.5,,13,12,2
7535,142,609537,28,1,1,12,1,8,0,20,2.0,2.0,90.0,,19,12,2
2035,142,609517,28,3,1,12,1,8,0,20,6.0,6.0,156.0,,12,12,2
7999,142,609514,28,1,1,35,1,2,0,20,1.0,1.0,0.0,,19,2,2
9185,142,609500,28,3,1,12,1,6,0,20,4.0,4.0,116.33,,13,5,2
5912,142,609489,28,3,1,12,1,7,50,20,4.0,4.0,50.0,,13,5,2
2499,142,609486,28,1,1,12,1,7,0,20,6.0,2.0,363.5,,19,12,2
691,142,609475,28,18,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
342,142,609470,28,7,1,12,1,6,0,20,4.0,4.0,195.0,,19,5,2
4486,142,609465,28,1,1,12,1,7,0,20,9.0,1.5,69.0,,19,10,2
5294,142,609464,28,3,0,12,1,8,0,20,3.0,3.0,362.0,,12,12,2
4396,142,609462,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
5121,25,609451,28,3,0,12,1,7,20,20,3.0,1.5,417.5,,13,5,2
3741,142,609437,28,6,0,37,1,1,0,20,0.0,0.0,0.0,,19,5,2
640,142,609435,28,6,0,37,1,2,0,20,17.0,1.21,458.0,,19,10,2
2968,142,609431,28,1,1,12,1,8,0,20,10.0,2.5,50.17,,19,5,2
7866,142,609429,28,1,1,12,1,5,0,20,6.0,6.0,100.0,,19,5,2
7799,142,609425,28,3,1,12,1,7,30,20,4.0,4.0,206.33,,13,12,2
756,142,609419,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
2930,142,609409,28,1,1,12,1,2,0,20,5.0,5.0,43.5,,19,1,2
1850,142,609397,28,1,0,12,1,7,10,20,3.0,3.0,610.33,,19,5,2
7784,142,609387,28,1,1,12,1,8,0,20,2.0,2.0,18.0,,19,12,2
8231,142,609385,28,1,1,12,1,2,0,20,3.0,3.0,79.0,,19,2,2
700,142,609383,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,12,2
6261,142,609372,28,1,1,12,1,7,0,20,4.0,4.0,40.67,,19,12,2
8726,142,609362,28,1,1,12,1,6,0,20,2.0,2.0,15.0,,19,5,2
930,142,609355,28,1,1,12,1,7,20,20,4.0,4.0,35.33,,19,5,2
1337,142,609354,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
3450,142,609351,28,1,1,12,1,6,0,20,6.0,6.0,29.8,,19,10,2
2321,142,609349,28,1,1,12,1,7,0,20,2.0,2.0,72.0,,19,12,2
7800,142,609334,28,10,2,37,1,7,0,20,1.0,1.0,0.0,,19,12,2
512,142,609333,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,9,2
2552,142,609314,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
7218,142,609296,28,1,1,12,1,2,0,20,2.0,2.0,442.0,,19,2,2
5866,142,609278,28,1,1,12,1,8,0,20,5.0,1.25,157.0,,19,10,2
7653,142,609268,28,1,1,12,1,2,0,20,2.0,2.0,1057.0,,19,7,2
5914,142,609266,28,7,1,12,1,8,0,20,3.0,3.0,570.0,,19,12,2
5160,142,609249,28,1,1,12,1,2,0,20,74.0,12.33,161.9,,19,10,2
1321,142,609244,28,7,0,12,1,7,0,20,7.0,3.5,73.4,,19,12,2
4103,142,609219,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
6873,142,609211,28,3,0,12,1,7,0,20,2.0,1.0,0.0,,13,12,2
1939,142,609210,28,1,1,12,1,6,0,20,4.0,4.0,15.67,,19,5,2
8936,142,609203,28,3,1,12,1,6,0,20,4.0,4.0,45.0,,3,5,2
2136,142,609202,28,1,1,12,1,2,0,20,5.0,5.0,38.0,,19,10,2
777,142,609195,28,1,1,12,1,0,0,20,7.0,7.0,104.83,,19,5,2
399,142,609192,28,3,0,12,1,7,0,20,3.0,1.5,297.5,,13,12,2
368,142,609191,28,10,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
6423,142,609185,28,10,2,37,1,0,0,20,1.0,1.0,0.0,,19,3,2
8685,142,609182,28,3,1,12,1,8,0,20,4.0,4.0,92.0,,13,12,2
5897,142,609181,28,3,1,12,1,2,0,20,3.0,3.0,55.0,,13,10,2
8443,142,609176,28,1,1,12,1,8,0,20,2.0,2.0,78.0,,19,5,2
3954,142,609170,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3007,142,609169,28,1,1,12,1,2,0,20,3.0,3.0,127.5,,19,10,2
227,142,609166,28,7,0,14,1,8,0,20,6.0,2.0,234.5,,19,12,2
8190,142,609161,28,10,2,37,1,8,0,20,0.0,0.0,0.0,,19,12,2
7339,142,609160,28,3,0,12,1,8,0,20,3.0,1.5,616.0,,13,12,2
8957,142,609145,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
4376,142,609141,28,1,1,2,1,8,0,20,6.0,3.0,253.5,,19,5,2
6043,142,609137,28,3,1,12,1,7,0,20,3.0,3.0,66.0,,13,12,2
2732,142,609135,28,1,1,12,1,6,0,20,4.0,4.0,27.67,,19,5,2
5895,142,609130,28,1,1,12,1,8,0,20,3.0,3.0,37.5,,19,12,2
8747,142,609128,28,1,1,12,1,8,0,20,8.0,2.67,118.4,,19,12,2
2355,142,609103,28,1,1,12,1,8,0,20,12.0,4.0,51.22,,19,5,2
7023,142,609098,28,1,1,12,1,8,0,20,2.0,2.0,316.0,,19,12,2
5496,142,609095,28,1,1,23,1,8,0,20,4.0,4.0,125.0,,19,12,2
4271,142,609080,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,3,2
2806,142,609072,28,3,1,12,1,7,0,20,3.0,3.0,62.5,,12,12,2
2763,142,609068,28,7,1,12,1,0,0,20,9.0,3.0,37.83,,19,9,2
8547,142,609067,28,1,1,12,1,1,0,20,3.0,3.0,192.0,,19,5,2
8009,142,609051,28,1,1,12,1,7,0,20,2.0,2.0,4.0,,19,12,2
949,142,609043,28,3,1,12,1,8,0,20,5.0,5.0,68.75,,13,12,2
1364,142,609041,28,1,1,12,1,2,0,20,15.0,5.0,31.92,,19,10,2
6630,142,609024,28,1,1,12,1,8,0,20,2.0,2.0,3.0,,19,10,2
8081,142,609021,28,1,1,12,1,7,0,20,2.0,2.0,6.0,,19,5,2
7057,142,609020,28,6,0,37,1,0,0,20,0.0,0.0,0.0,,19,12,2
8115,142,609012,28,3,1,12,1,8,0,20,4.0,4.0,71.67,,13,5,2
618,142,609006,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
1529,142,609002,28,1,1,12,1,2,0,20,2.0,2.0,3.0,,19,2,2
9232,142,609001,28,3,1,12,1,7,0,20,3.0,3.0,49.0,,12,12,2
8068,142,608990,28,3,0,12,1,6,0,20,2.0,2.0,339.5,,13,5,2
2531,142,608967,28,3,1,12,1,7,100,20,10.0,3.33,267.86,,12,5,2
1830,142,608963,28,7,1,12,1,2,0,20,5.0,5.0,50.25,,19,10,2
7944,142,608960,28,3,1,12,1,8,0,20,2.0,2.0,127.0,,13,1,2
3806,142,608941,28,1,1,12,1,8,0,20,7.0,7.0,56.0,,19,12,2
8317,142,608929,28,7,1,12,1,7,140,20,6.0,3.0,107.5,,19,5,2
6180,142,608916,28,1,1,12,1,2,0,20,3.0,3.0,20.0,,19,10,2
4052,142,608912,28,1,1,12,1,6,0,20,1.0,1.0,0.0,,19,1,2
1461,142,608909,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,2,2
7537,142,608908,28,1,1,12,1,7,30,20,4.0,4.0,92.0,,19,5,2
3556,142,608902,28,1,1,12,1,8,0,20,13.0,4.33,189.2,,19,12,2
6058,142,608901,28,3,1,12,1,6,0,20,6.0,3.0,79.0,,12,3,2
1516,142,608897,28,1,1,33,1,8,0,20,4.0,4.0,310.67,,19,12,2
2595,142,608896,28,7,1,33,1,8,0,20,4.0,4.0,34.0,,19,12,2
8624,142,608893,28,1,1,12,1,7,0,20,3.0,3.0,36.0,,19,12,2
8042,142,608882,28,7,1,12,1,8,0,20,5.0,5.0,43.5,,19,1,2
1314,142,608869,28,6,0,12,1,2,0,20,3.0,1.0,0.0,,19,9,2
6389,142,608857,28,7,1,12,1,8,0,20,4.0,4.0,45.67,,19,5,2
2231,142,608852,28,7,0,12,1,7,0,20,8.0,4.0,86.5,,19,12,2
9026,142,608851,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
8292,142,608842,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
8929,142,608835,28,6,0,12,1,7,0,20,3.0,1.5,217.0,,19,12,2
690,142,608834,28,1,1,12,1,6,0,20,2.0,2.0,2.0,,19,5,2
4281,142,608823,28,3,1,12,1,6,0,20,1.0,1.0,0.0,,12,1,2
8990,142,608819,28,3,0,12,1,7,0,20,24.0,3.43,202.47,,12,12,2
7134,142,608809,28,1,1,12,1,8,0,20,6.0,2.0,166.0,,19,12,2
3641,142,608807,28,1,1,12,1,8,0,20,5.0,5.0,81.25,,19,5,2
3603,142,608793,28,1,1,12,1,6,0,20,2.0,2.0,2.0,,19,5,2
5700,142,608791,28,1,1,12,1,7,0,20,8.0,8.0,206.0,,19,12,2
1067,9,608784,28,1,1,12,1,0,0,20,5.0,5.0,273.5,,19,10,2
5497,142,608760,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
3655,142,608758,28,1,1,35,1,2,0,20,5.0,1.67,118.5,,19,3,2
7938,142,608753,28,1,1,12,1,8,0,20,2.0,2.0,3.0,,19,5,2
6007,142,608751,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,12,2
6096,142,608733,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
487,142,608730,28,3,0,12,1,8,0,20,2.0,2.0,176.0,,13,12,2
7772,142,608727,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
4323,142,608721,28,1,1,12,1,7,0,20,2.0,2.0,4.0,,19,12,2
5606,142,608711,28,3,1,12,1,7,0,20,4.0,4.0,34.67,,5,12,2
2104,142,608709,28,6,0,12,1,7,0,20,2.0,1.0,0.0,,19,12,2
4844,142,608699,28,1,1,12,1,8,0,20,4.0,2.0,4.0,,19,12,2
6986,142,608687,28,3,1,12,1,3,0,20,6.0,2.0,532.0,,13,5,2
7490,142,608677,28,3,0,11,1,7,0,20,8.0,4.0,116.71,,13,12,2
8164,142,608663,28,1,1,12,1,8,0,20,6.0,6.0,106.17,,19,12,2
215,142,608638,28,1,1,25,1,2,0,20,6.0,3.0,28.5,,19,10,2
546,142,608636,28,1,1,12,1,8,0,20,2.0,2.0,2.0,,19,12,2
5103,142,608635,28,3,1,12,1,8,0,20,2.0,2.0,4.0,,5,5,2
7925,152,608628,28,3,1,12,1,0,0,20,6.0,3.0,146.75,,13,10,2
4754,142,608619,28,3,1,12,1,7,10,20,5.0,5.0,79.5,,13,5,2
1704,142,608612,28,1,1,12,1,8,0,20,3.0,3.0,93.0,,19,5,2
5172,142,608606,28,3,1,12,1,5,0,20,3.0,3.0,99.0,,12,5,2
9072,142,608597,28,1,1,12,1,7,0,20,2.0,2.0,473.5,,19,12,2
3594,142,608583,28,1,1,34,1,7,0,20,11.0,5.5,42.22,,19,12,2
6843,142,608581,28,1,1,12,1,2,0,20,6.0,6.0,42.6,,19,10,2
6455,142,608573,28,1,1,12,1,0,0,20,11.0,2.75,62.71,,19,10,2
5899,142,608571,28,3,1,12,1,6,0,20,2.0,2.0,93.0,,12,2,2
7033,142,608567,28,11,1,12,1,8,0,20,7.0,2.33,23.5,,19,2,2
2565,142,608557,28,1,1,12,1,7,20,20,5.0,2.5,227.25,,19,5,2
388,142,608544,28,3,1,12,1,7,0,20,5.0,5.0,378.4,,13,12,2
8595,142,608541,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
2452,142,608540,28,7,0,12,1,8,0,20,2.0,2.0,249.0,,19,12,2
6538,138,608539,28,3,1,12,1,7,30,20,8.0,2.67,29.4,,13,5,2
6091,142,608537,28,3,1,12,1,8,0,20,4.0,4.0,114.33,,13,12,2
8398,142,608529,28,1,1,12,1,2,0,20,5.0,5.0,31.5,,19,10,2
689,142,608492,28,3,1,12,1,7,0,20,2.0,2.0,5.0,,13,12,2
1555,142,608489,28,10,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
5501,142,608488,28,3,1,12,1,7,50,20,6.0,3.0,431.8,,13,5,2
6828,142,608483,28,1,1,37,1,2,0,20,1.0,1.0,0.0,,19,2,2
5823,142,608481,28,7,1,12,1,7,0,20,5.0,5.0,83.5,,19,12,2
8742,142,608470,28,6,0,12,1,8,0,20,4.0,1.33,329.5,,19,5,2
2396,142,608451,28,1,1,12,1,7,0,20,4.0,2.0,570.67,,19,12,2
6362,142,608449,28,1,1,12,1,6,0,20,4.0,4.0,32.0,,19,5,2
9220,142,608443,28,1,1,12,1,8,0,20,7.0,2.33,97.2,,19,5,2
5709,142,608440,28,1,1,12,1,8,0,20,2.0,2.0,7.0,,19,5,2
4529,142,608439,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
8594,138,608436,28,3,1,12,1,7,0,20,2.0,2.0,2.0,,13,12,2
1838,142,608434,28,1,1,12,1,6,0,20,14.0,7.0,82.83,,19,3,2
3025,142,608427,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
4622,142,608412,28,7,0,12,1,7,0,20,8.0,2.67,61.4,,19,12,2
3672,142,608409,28,1,1,12,1,8,0,20,3.0,3.0,90.67,,19,12,2
8927,142,608408,28,1,1,12,1,2,0,20,3.0,1.5,7.0,,19,10,2
5916,142,608403,28,7,0,12,1,5,0,20,7.0,7.0,276.83,,19,9,2
4720,142,608398,28,1,1,12,1,8,0,20,5.0,5.0,44.0,,19,12,2
8147,142,608371,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
9006,142,608370,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
6460,142,608369,28,1,1,12,1,2,0,20,2.0,2.0,5.0,,19,5,2
763,142,608365,28,3,1,12,1,0,0,20,6.0,2.0,53.33,,12,10,2
1958,142,608360,28,6,0,12,1,7,20,20,2.0,1.0,0.0,,19,5,2
7413,142,608349,28,3,1,12,1,7,10,20,7.0,2.33,123.0,,13,5,2
7794,142,608348,28,1,1,12,1,7,0,20,2.0,2.0,5.0,,19,12,2
2024,142,608336,28,1,1,12,1,8,0,20,3.0,1.5,5.0,,19,5,2
4330,142,608334,28,3,1,12,1,6,0,20,2.0,2.0,4.0,,5,3,2
5381,142,608332,28,1,1,12,1,6,0,20,2.0,2.0,68.0,,19,2,2
2352,142,608330,28,10,2,37,1,0,0,20,,,,,19,17,2
3459,142,608325,28,7,1,12,1,8,0,20,5.0,2.5,41.33,,19,5,2
7358,142,608316,28,1,1,12,1,2,0,20,2.0,2.0,97.0,,19,2,2
8082,142,608309,28,1,1,12,1,8,0,20,3.0,3.0,39.5,,19,5,2
3232,142,608307,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
7665,100,608305,28,10,2,12,1,0,0,21,3.0,1.0,0.0,,19,10,2
1485,142,608302,28,7,1,12,1,6,0,20,4.0,4.0,150.33,,19,10,2
2881,142,608290,28,3,1,12,1,7,0,20,3.0,3.0,146.5,,12,12,2
7075,142,608284,28,3,1,12,1,0,0,20,2.0,2.0,6.0,,13,9,2
302,142,608277,28,1,1,12,1,5,0,20,8.0,8.0,99.29,,19,10,2
1735,142,608267,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
61,142,608266,28,1,1,12,1,8,0,20,2.0,2.0,2.0,,19,5,2
7897,142,608261,28,1,1,12,1,7,0,20,6.0,3.0,540.0,,19,12,2
8997,142,608257,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
831,142,608255,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
6156,142,608251,28,3,0,12,1,7,0,20,2.0,2.0,701.0,,13,12,2
1104,142,608250,28,3,1,12,1,8,0,20,5.0,5.0,81.0,,13,12,2
2084,142,608246,28,7,1,35,1,7,0,20,5.0,5.0,241.0,,19,12,2
3045,142,608239,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
3224,142,608233,28,7,1,12,1,6,0,20,23.0,2.56,174.33,,19,5,2
9065,142,608231,28,1,1,12,1,8,0,20,5.0,2.5,43.67,,19,7,2
5369,138,608218,28,14,2,37,1,7,20,20,1.0,1.0,0.0,,19,5,2
3355,142,608217,28,3,0,12,1,6,0,20,5.0,5.0,494.0,,13,5,2
4959,142,608212,28,3,0,12,1,0,0,20,4.0,4.0,192.67,,12,9,2
7781,142,608186,28,6,0,12,1,8,0,20,10.0,2.5,381.5,,19,5,2
